team_id,team,g,mp,fg,fga,fg_percentage,threeP,threePA,threeP_percentage,twoP,twoPA,twoP_percentage,ft,fta,ft_percentage,orb,drb,trb,ast,stl,blk,tov,pf,pts,year,playoffs,playoffs_s
1610612755,Syracuse Nationals,72,-99,32.8,88.1,0.372,-99.0,-99.0,-99.0,32.8,88.1,0.372,25.5,34.0,0.75,-99.0,-99.0,54.6,24.7,-99.0,-99.0,-99.0,23.0,91.1,1955,Y,N
1610612758,Rochester Royals,72,-99,33.3,83.6,0.399,-99.0,-99.0,-99.0,33.3,83.6,0.399,24.1,33.6,0.718,-99.0,-99.0,54.2,23.5,-99.0,-99.0,-99.0,25.9,90.8,1955,Y,N
1610612737,Milwaukee Hawks,72,-99,30.4,83.9,0.362,-99.0,-99.0,-99.0,30.4,83.9,0.362,26.6,37.1,0.717,-99.0,-99.0,53.5,21.4,-99.0,-99.0,-99.0,26.4,87.4,1955,N,N
1610612764,Baltimore Bullets,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,1955,N,N
1610612738,Boston Celtics,7,243,38.9,89.3,0.435,-99.0,-99.0,-99.0,38.9,89.3,0.435,27.6,34.3,0.804,-99.0,-99.0,56.9,28.9,-99.0,-99.0,-99.0,30.1,105.3,1955,Y,Y
1610612752,New York Knicks,3,240,34.3,87.3,0.393,-99.0,-99.0,-99.0,34.3,87.3,0.393,35.3,45.7,0.774,-99.0,-99.0,59.0,25.3,-99.0,-99.0,-99.0,24.0,104.0,1955,Y,Y
1610612755,Syracuse Nationals,11,242,32.4,89.2,0.363,-99.0,-99.0,-99.0,32.4,89.2,0.363,32.5,43.8,0.741,-99.0,-99.0,55.5,25.6,-99.0,-99.0,-99.0,26.7,97.2,1955,Y,Y
1610612747,Minneapolis Lakers,7,247,31.4,90.3,0.348,-99.0,-99.0,-99.0,31.4,90.3,0.348,32.0,42.1,0.759,-99.0,-99.0,58.7,14.7,-99.0,-99.0,-99.0,28.1,94.9,1955,Y,Y
1610612758,Rochester Royals,3,240,33.0,94.3,0.35,-99.0,-99.0,-99.0,33.0,94.3,0.35,28.0,40.7,0.689,-99.0,-99.0,57.0,20.0,-99.0,-99.0,-99.0,27.3,94.0,1955,Y,Y
1610612765,Fort Wayne Pistons,11,244,32.2,82.3,0.391,-99.0,-99.0,-99.0,32.2,82.3,0.391,29.3,38.6,0.758,-99.0,-99.0,52.8,25.3,-99.0,-99.0,-99.0,29.3,93.6,1955,Y,Y
1610612738,Boston Celtics,72,-99,38.1,96.0,0.397,-99.0,-99.0,-99.0,38.1,96.0,0.397,29.8,38.7,0.769,-99.0,-99.0,63.7,25.5,-99.0,-99.0,-99.0,26.0,106.0,1956,Y,N
1610612744,Philadelphia Warriors,72,-99,36.7,89.4,0.41,-99.0,-99.0,-99.0,36.7,89.4,0.41,29.8,39.3,0.757,-99.0,-99.0,60.6,26.2,-99.0,-99.0,-99.0,26.0,103.1,1956,Y,N
1610612752,New York Knicks,72,-99,34.8,88.8,0.392,-99.0,-99.0,-99.0,34.8,88.8,0.392,30.5,40.5,0.754,-99.0,-99.0,63.4,22.4,-99.0,-99.0,-99.0,26.7,100.2,1956,Y,N
1610612747,Minneapolis Lakers,72,-99,35.3,90.9,0.388,-99.0,-99.0,-99.0,35.3,90.9,0.388,28.7,36.5,0.786,-99.0,-99.0,57.4,23.5,-99.0,-99.0,-99.0,27.5,99.3,1956,Y,N
1610612755,Syracuse Nationals,72,-99,34.3,92.5,0.37,-99.0,-99.0,-99.0,34.3,92.5,0.37,28.4,37.5,0.756,-99.0,-99.0,56.4,23.8,-99.0,-99.0,-99.0,24.8,96.9,1956,Y,N
1610612737,St. Louis Hawks,72,-99,34.8,92.1,0.378,-99.0,-99.0,-99.0,34.8,92.1,0.378,27.0,38.3,0.703,-99.0,-99.0,62.4,24.3,-99.0,-99.0,-99.0,27.4,96.6,1956,Y,N
1610612758,Rochester Royals,72,-99,35.4,95.7,0.37,-99.0,-99.0,-99.0,35.4,95.7,0.37,25.0,35.7,0.7,-99.0,-99.0,61.8,24.3,-99.0,-99.0,-99.0,27.6,95.8,1956,N,N
1610612765,Fort Wayne Pistons,72,-99,33.3,85.8,0.388,-99.0,-99.0,-99.0,33.3,85.8,0.388,27.8,37.9,0.734,-99.0,-99.0,55.2,24.3,-99.0,-99.0,-99.0,24.8,94.4,1956,Y,N
1610612747,Minneapolis Lakers,3,240,38.7,87.7,0.441,-99.0,-99.0,-99.0,38.7,87.7,0.441,43.7,57.7,0.757,-99.0,-99.0,58.3,24.7,-99.0,-99.0,-99.0,35.7,121.0,1956,Y,Y
1610612744,Philadelphia Warriors,10,240,37.0,93.0,0.398,-99.0,-99.0,-99.0,37.0,93.0,0.398,30.6,40.8,0.75,-99.0,-99.0,64.4,25.9,-99.0,-99.0,-99.0,27.2,104.6,1956,Y,Y
1610612738,Boston Celtics,3,240,36.3,96.3,0.377,-99.0,-99.0,-99.0,36.3,96.3,0.377,29.0,37.7,0.77,-99.0,-99.0,68.3,21.3,-99.0,-99.0,-99.0,24.3,101.7,1956,Y,Y
1610612755,Syracuse Nationals,8,240,35.9,95.9,0.374,-99.0,-99.0,-99.0,35.9,95.9,0.374,29.9,40.5,0.738,-99.0,-99.0,60.8,23.8,-99.0,-99.0,-99.0,29.0,101.6,1956,Y,Y
1610612765,Fort Wayne Pistons,10,240,32.6,87.9,0.371,-99.0,-99.0,-99.0,32.6,87.9,0.371,27.6,38.6,0.715,-99.0,-99.0,60.9,20.9,-99.0,-99.0,-99.0,23.1,92.8,1956,Y,Y
1610612737,St. Louis Hawks,8,240,31.0,85.6,0.362,-99.0,-99.0,-99.0,31.0,85.6,0.362,30.8,44.0,0.699,-99.0,-99.0,52.9,20.3,-99.0,-99.0,-99.0,29.6,92.8,1956,Y,Y
1610612738,Boston Celtics,72,-99,39.0,101.8,0.383,-99.0,-99.0,-99.0,39.0,101.8,0.383,27.5,36.7,0.75,-99.0,-99.0,68.9,20.3,-99.0,-99.0,-99.0,25.7,105.5,1957,Y,N
1610612747,Minneapolis Lakers,72,-99,35.9,96.7,0.371,-99.0,-99.0,-99.0,35.9,96.7,0.371,30.5,40.3,0.757,-99.0,-99.0,63.6,16.6,-99.0,-99.0,-99.0,26.2,102.3,1957,Y,N
1610612752,New York Knicks,72,-99,35.7,92.3,0.387,-99.0,-99.0,-99.0,35.7,92.3,0.387,29.4,39.5,0.744,-99.0,-99.0,65.6,18.2,-99.0,-99.0,-99.0,25.3,100.8,1957,N,N
1610612744,Philadelphia Warriors,72,-99,35.9,90.7,0.396,-99.0,-99.0,-99.0,35.9,90.7,0.396,28.6,36.9,0.776,-99.0,-99.0,59.8,20.4,-99.0,-99.0,-99.0,24.1,100.4,1957,Y,N
1610612755,Syracuse Nationals,72,-99,35.4,96.0,0.369,-99.0,-99.0,-99.0,35.4,96.0,0.369,28.8,36.3,0.794,-99.0,-99.0,60.4,17.8,-99.0,-99.0,-99.0,25.1,99.7,1957,Y,N
1610612737,St. Louis Hawks,72,-99,35.5,92.6,0.383,-99.0,-99.0,-99.0,35.5,92.6,0.383,27.5,37.6,0.73,-99.0,-99.0,63.4,20.2,-99.0,-99.0,-99.0,25.7,98.5,1957,Y,N
1610612765,Fort Wayne Pistons,72,-99,35.2,91.8,0.383,-99.0,-99.0,-99.0,35.2,91.8,0.383,26.0,34.9,0.747,-99.0,-99.0,59.6,19.4,-99.0,-99.0,-99.0,22.8,96.4,1957,Y,N
1610612758,Rochester Royals,72,-99,34.9,94.5,0.369,-99.0,-99.0,-99.0,34.9,94.5,0.369,23.6,33.4,0.707,-99.0,-99.0,57.9,18.0,-99.0,-99.0,-99.0,25.9,93.4,1957,N,N
1610612747,Minneapolis Lakers,5,250,42.8,109.4,0.391,-99.0,-99.0,-99.0,42.8,109.4,0.391,32.2,43.2,0.745,-99.0,-99.0,66.8,22.8,-99.0,-99.0,-99.0,29.4,117.8,1957,Y,Y
1610612765,Fort Wayne Pistons,2,240,45.5,104.5,0.435,-99.0,-99.0,-99.0,45.5,104.5,0.435,26.5,36.0,0.736,-99.0,-99.0,56.5,26.0,-99.0,-99.0,-99.0,25.5,117.5,1957,Y,Y
1610612737,St. Louis Hawks,10,255,39.5,102.5,0.385,-99.0,-99.0,-99.0,39.5,102.5,0.385,34.7,48.9,0.71,-99.0,-99.0,67.3,23.3,-99.0,-99.0,-99.0,30.1,113.7,1957,Y,Y
1610612738,Boston Celtics,10,250,40.8,110.6,0.369,-99.0,-99.0,-99.0,40.8,110.6,0.369,30.1,42.1,0.715,-99.0,-99.0,72.9,22.9,-99.0,-99.0,-99.0,30.3,111.7,1957,Y,Y
1610612755,Syracuse Nationals,5,240,32.6,96.6,0.337,-99.0,-99.0,-99.0,32.6,96.6,0.337,28.6,37.0,0.773,-99.0,-99.0,62.2,15.8,-99.0,-99.0,-99.0,24.0,93.8,1957,Y,Y
1610612744,Philadelphia Warriors,2,240,35.0,98.5,0.355,-99.0,-99.0,-99.0,35.0,98.5,0.355,18.0,27.0,0.667,-99.0,-99.0,66.5,20.0,-99.0,-99.0,-99.0,22.0,88.0,1957,Y,Y
1610612752,New York Knicks,72,-99,40.1,101.5,0.395,-99.0,-99.0,-99.0,40.1,101.5,0.395,31.9,42.4,0.753,-99.0,-99.0,74.8,18.9,-99.0,-99.0,-99.0,25.9,112.1,1958,N,N
1610612738,Boston Celtics,72,-99,41.8,107.8,0.387,-99.0,-99.0,-99.0,41.8,107.8,0.387,26.4,35.9,0.737,-99.0,-99.0,75.0,20.9,-99.0,-99.0,-99.0,23.9,109.9,1958,Y,N
1610612737,St. Louis Hawks,72,-99,38.6,99.5,0.388,-99.0,-99.0,-99.0,38.6,99.5,0.388,30.3,42.3,0.715,-99.0,-99.0,75.6,21.4,-99.0,-99.0,-99.0,26.0,107.5,1958,Y,N
1610612755,Syracuse Nationals,72,-99,39.2,101.9,0.385,-99.0,-99.0,-99.0,39.2,101.9,0.385,28.8,36.3,0.793,-99.0,-99.0,68.0,18.0,-99.0,-99.0,-99.0,25.3,107.2,1958,Y,N
1610612765,Detroit Pistons,72,-99,38.1,101.3,0.376,-99.0,-99.0,-99.0,38.1,101.3,0.376,29.1,38.5,0.755,-99.0,-99.0,71.8,17.6,-99.0,-99.0,-99.0,25.1,105.3,1958,Y,N
1610612747,Minneapolis Lakers,72,-99,36.9,99.9,0.37,-99.0,-99.0,-99.0,36.9,99.9,0.37,31.2,41.8,0.747,-99.0,-99.0,72.1,18.4,-99.0,-99.0,-99.0,27.5,105.1,1958,N,N
1610612744,Philadelphia Warriors,72,-99,38.4,101.1,0.38,-99.0,-99.0,-99.0,38.4,101.1,0.38,27.5,36.1,0.762,-99.0,-99.0,67.2,20.0,-99.0,-99.0,-99.0,24.5,104.3,1958,Y,N
1610612758,Cincinnati Royals,72,-99,39.1,101.9,0.384,-99.0,-99.0,-99.0,39.1,101.9,0.384,23.4,32.9,0.712,-99.0,-99.0,68.9,21.9,-99.0,-99.0,-99.0,25.5,101.7,1958,Y,N
1610612737,St. Louis Hawks,11,240,38.7,95.9,0.404,-99.0,-99.0,-99.0,38.7,95.9,0.404,32.0,45.5,0.703,-99.0,-99.0,71.5,21.5,-99.0,-99.0,-99.0,30.5,109.5,1958,Y,Y
1610612738,Boston Celtics,11,240,38.4,105.8,0.363,-99.0,-99.0,-99.0,38.4,105.8,0.363,30.2,38.6,0.781,-99.0,-99.0,77.7,18.8,-99.0,-99.0,-99.0,26.7,106.9,1958,Y,Y
1610612765,Detroit Pistons,7,240,36.4,97.6,0.373,-99.0,-99.0,-99.0,36.4,97.6,0.373,32.4,42.4,0.764,-99.0,-99.0,72.1,17.9,-99.0,-99.0,-99.0,26.6,105.3,1958,Y,Y
1610612744,Philadelphia Warriors,8,240,35.9,101.0,0.355,-99.0,-99.0,-99.0,35.9,101.0,0.355,22.6,30.4,0.745,-99.0,-99.0,68.5,18.6,-99.0,-99.0,-99.0,19.8,94.4,1958,Y,Y
1610612758,Cincinnati Royals,2,240,34.5,107.5,0.321,-99.0,-99.0,-99.0,34.5,107.5,0.321,24.5,35.5,0.69,-99.0,-99.0,75.5,12.0,-99.0,-99.0,-99.0,27.5,93.5,1958,Y,Y
1610612755,Syracuse Nationals,3,240,31.7,97.7,0.324,-99.0,-99.0,-99.0,31.7,97.7,0.324,25.7,33.7,0.762,-99.0,-99.0,73.3,12.0,-99.0,-99.0,-99.0,21.7,89.0,1958,Y,Y
1610612738,Boston Celtics,72,-99,44.6,112.7,0.395,-99.0,-99.0,-99.0,44.6,112.7,0.395,27.3,35.6,0.766,-99.0,-99.0,77.8,21.8,-99.0,-99.0,-99.0,24.6,116.4,1959,Y,N
1610612755,Syracuse Nationals,72,-99,42.4,104.0,0.407,-99.0,-99.0,-99.0,42.4,104.0,0.407,28.4,36.7,0.774,-99.0,-99.0,68.1,18.6,-99.0,-99.0,-99.0,27.2,113.1,1959,Y,N
1610612752,New York Knicks,72,-99,39.8,99.6,0.399,-99.0,-99.0,-99.0,39.8,99.6,0.399,30.8,38.9,0.791,-99.0,-99.0,69.3,19.2,-99.0,-99.0,-99.0,26.4,110.3,1959,Y,N
1610612737,St. Louis Hawks,72,-99,40.0,97.4,0.41,-99.0,-99.0,-99.0,40.0,97.4,0.41,28.8,38.3,0.752,-99.0,-99.0,70.1,21.8,-99.0,-99.0,-99.0,26.9,108.8,1959,Y,N
1610612747,Minneapolis Lakers,72,-99,38.6,98.4,0.392,-99.0,-99.0,-99.0,38.6,98.4,0.392,28.8,37.8,0.762,-99.0,-99.0,71.5,19.1,-99.0,-99.0,-99.0,26.0,106.0,1959,Y,N
1610612765,Detroit Pistons,72,-99,39.0,101.5,0.385,-99.0,-99.0,-99.0,39.0,101.5,0.385,27.0,36.5,0.74,-99.0,-99.0,67.5,18.3,-99.0,-99.0,-99.0,26.1,105.1,1959,Y,N
1610612744,Philadelphia Warriors,72,-99,39.3,103.1,0.381,-99.0,-99.0,-99.0,39.3,103.1,0.381,24.8,33.7,0.735,-99.0,-99.0,68.2,19.1,-99.0,-99.0,-99.0,24.7,103.3,1959,N,N
1610612758,Cincinnati Royals,72,-99,39.6,101.9,0.389,-99.0,-99.0,-99.0,39.6,101.9,0.389,23.8,33.0,0.721,-99.0,-99.0,67.9,19.0,-99.0,-99.0,-99.0,25.8,103.1,1959,N,N
1610612738,Boston Celtics,11,240,46.8,118.0,0.397,-99.0,-99.0,-99.0,46.8,118.0,0.397,29.6,39.7,0.746,-99.0,-99.0,82.6,26.1,-99.0,-99.0,-99.0,27.2,123.3,1959,Y,Y
1610612755,Syracuse Nationals,9,240,42.1,105.1,0.401,-99.0,-99.0,-99.0,42.1,105.1,0.401,36.3,42.9,0.847,-99.0,-99.0,71.0,22.9,-99.0,-99.0,-99.0,28.6,120.6,1959,Y,Y
1610612752,New York Knicks,2,240,45.0,124.0,0.363,-99.0,-99.0,-99.0,45.0,124.0,0.363,29.0,38.0,0.763,-99.0,-99.0,77.5,21.5,-99.0,-99.0,-99.0,35.0,119.0,1959,Y,Y
1610612737,St. Louis Hawks,6,244,39.2,91.2,0.43,-99.0,-99.0,-99.0,39.2,91.2,0.43,29.7,40.2,0.739,-99.0,-99.0,65.2,19.0,-99.0,-99.0,-99.0,26.8,108.0,1959,Y,Y
1610612747,Minneapolis Lakers,13,241,39.5,101.0,0.391,-99.0,-99.0,-99.0,39.5,101.0,0.391,26.7,34.0,0.785,-99.0,-99.0,64.4,19.4,-99.0,-99.0,-99.0,28.2,105.8,1959,Y,Y
1610612765,Detroit Pistons,3,240,37.0,92.3,0.401,-99.0,-99.0,-99.0,37.0,92.3,0.401,28.7,35.7,0.804,-99.0,-99.0,60.0,18.3,-99.0,-99.0,-99.0,30.0,102.7,1959,Y,Y
1610612738,Boston Celtics,75,-99,49.9,119.6,0.417,-99.0,-99.0,-99.0,49.9,119.6,0.417,24.7,33.6,0.734,-99.0,-99.0,80.2,24.7,-99.0,-99.0,-99.0,24.7,124.5,1960,Y,N
1610612755,Syracuse Nationals,75,-99,45.4,109.8,0.414,-99.0,-99.0,-99.0,45.4,109.8,0.414,28.1,35.5,0.791,-99.0,-99.0,72.1,22.3,-99.0,-99.0,-99.0,25.9,118.9,1960,Y,N
1610612744,Philadelphia Warriors,75,-99,47.3,115.7,0.409,-99.0,-99.0,-99.0,47.3,115.7,0.409,24.0,35.8,0.669,-99.0,-99.0,78.9,23.9,-99.0,-99.0,-99.0,22.9,118.6,1960,Y,N
1610612752,New York Knicks,75,-99,45.7,108.7,0.421,-99.0,-99.0,-99.0,45.7,108.7,0.421,25.9,33.9,0.765,-99.0,-99.0,70.0,22.2,-99.0,-99.0,-99.0,25.9,117.3,1960,N,N
1610612737,St. Louis Hawks,75,-99,42.4,101.1,0.419,-99.0,-99.0,-99.0,42.4,101.1,0.419,28.6,38.5,0.745,-99.0,-99.0,71.2,25.1,-99.0,-99.0,-99.0,26.6,113.4,1960,Y,N
1610612765,Detroit Pistons,75,-99,41.9,105.6,0.397,-99.0,-99.0,-99.0,41.9,105.6,0.397,27.7,38.0,0.729,-99.0,-99.0,73.2,19.6,-99.0,-99.0,-99.0,26.4,111.6,1960,Y,N
1610612758,Cincinnati Royals,75,-99,42.8,103.8,0.412,-99.0,-99.0,-99.0,42.8,103.8,0.412,25.5,35.6,0.716,-99.0,-99.0,70.0,23.3,-99.0,-99.0,-99.0,28.0,111.1,1960,N,N
1610612747,Minneapolis Lakers,75,-99,40.5,105.1,0.386,-99.0,-99.0,-99.0,40.5,105.1,0.386,26.2,35.9,0.73,-99.0,-99.0,72.4,19.3,-99.0,-99.0,-99.0,24.2,107.3,1960,Y,N
1610612744,Philadelphia Warriors,9,240,45.4,111.1,0.409,-99.0,-99.0,-99.0,45.4,111.1,0.409,23.0,37.2,0.618,-99.0,-99.0,77.8,22.4,-99.0,-99.0,-99.0,24.7,113.9,1960,Y,Y
1610612738,Boston Celtics,13,240,44.6,113.9,0.392,-99.0,-99.0,-99.0,44.6,113.9,0.392,23.9,31.3,0.764,-99.0,-99.0,77.2,20.6,-99.0,-99.0,-99.0,24.2,113.2,1960,Y,Y
1610612755,Syracuse Nationals,3,240,42.3,111.3,0.38,-99.0,-99.0,-99.0,42.3,111.3,0.38,25.0,29.7,0.843,-99.0,-99.0,70.0,19.0,-99.0,-99.0,-99.0,25.0,109.7,1960,Y,Y
1610612737,St. Louis Hawks,14,241,39.8,95.3,0.418,-99.0,-99.0,-99.0,39.8,95.3,0.418,26.2,35.4,0.74,-99.0,-99.0,67.4,27.6,-99.0,-99.0,-99.0,25.0,105.8,1960,Y,Y
1610612765,Detroit Pistons,2,240,39.0,107.5,0.363,-99.0,-99.0,-99.0,39.0,107.5,0.363,27.5,35.5,0.775,-99.0,-99.0,74.5,20.0,-99.0,-99.0,-99.0,25.5,105.5,1960,Y,Y
1610612747,Minneapolis Lakers,9,242,39.2,97.0,0.404,-99.0,-99.0,-99.0,39.2,97.0,0.404,25.7,34.4,0.745,-99.0,-99.0,64.2,23.2,-99.0,-99.0,-99.0,27.3,104.1,1960,Y,Y
1610612755,Syracuse Nationals,79,-99,46.3,110.7,0.418,-99.0,-99.0,-99.0,46.3,110.7,0.418,28.8,37.3,0.773,-99.0,-99.0,72.5,22.6,-99.0,-99.0,-99.0,28.9,121.3,1961,Y,N
1610612744,Philadelphia Warriors,79,-99,47.7,112.4,0.424,-99.0,-99.0,-99.0,47.7,112.4,0.424,25.6,39.3,0.651,-99.0,-99.0,75.2,24.8,-99.0,-99.0,-99.0,24.5,121.0,1961,Y,N
1610612738,Boston Celtics,79,-99,46.8,117.7,0.398,-99.0,-99.0,-99.0,46.8,117.7,0.398,26.1,35.5,0.735,-99.0,-99.0,77.6,23.7,-99.0,-99.0,-99.0,25.7,119.7,1961,Y,N
1610612737,St. Louis Hawks,79,-99,45.8,111.3,0.411,-99.0,-99.0,-99.0,45.8,111.3,0.411,27.2,37.0,0.735,-99.0,-99.0,75.9,27.0,-99.0,-99.0,-99.0,27.0,118.8,1961,Y,N
1610612765,Detroit Pistons,79,-99,44.1,105.8,0.417,-99.0,-99.0,-99.0,44.1,105.8,0.417,30.5,41.0,0.743,-99.0,-99.0,73.6,23.6,-99.0,-99.0,-99.0,27.3,118.6,1961,Y,N
1610612758,Cincinnati Royals,79,-99,45.9,104.8,0.438,-99.0,-99.0,-99.0,45.9,104.8,0.438,26.1,34.9,0.746,-99.0,-99.0,70.6,26.7,-99.0,-99.0,-99.0,27.3,117.9,1961,N,N
1610612747,Los Angeles Lakers,79,-99,43.1,106.7,0.403,-99.0,-99.0,-99.0,43.1,106.7,0.403,27.9,38.0,0.735,-99.0,-99.0,73.6,21.9,-99.0,-99.0,-99.0,25.9,114.0,1961,Y,N
1610612752,New York Knicks,79,-99,43.3,105.7,0.41,-99.0,-99.0,-99.0,43.3,105.7,0.41,27.0,35.9,0.752,-99.0,-99.0,67.3,23.1,-99.0,-99.0,-99.0,28.1,113.7,1961,N,N
1610612738,Boston Celtics,10,240,45.1,109.2,0.413,-99.0,-99.0,-99.0,45.1,109.2,0.413,30.5,42.2,0.723,-99.0,-99.0,82.1,24.7,-99.0,-99.0,-99.0,29.0,120.7,1961,Y,Y
1610612747,Los Angeles Lakers,12,242,43.8,102.4,0.428,-99.0,-99.0,-99.0,43.8,102.4,0.428,29.9,40.1,0.746,-99.0,-99.0,73.0,24.1,-99.0,-99.0,-99.0,27.5,117.6,1961,Y,Y
1610612765,Detroit Pistons,5,240,43.6,107.2,0.407,-99.0,-99.0,-99.0,43.6,107.2,0.407,30.2,40.4,0.748,-99.0,-99.0,65.4,26.2,-99.0,-99.0,-99.0,28.8,117.4,1961,Y,Y
1610612737,St. Louis Hawks,12,242,43.1,108.3,0.398,-99.0,-99.0,-99.0,43.1,108.3,0.398,25.8,35.6,0.724,-99.0,-99.0,67.9,24.0,-99.0,-99.0,-99.0,27.6,111.9,1961,Y,Y
1610612755,Syracuse Nationals,8,240,39.6,106.1,0.373,-99.0,-99.0,-99.0,39.6,106.1,0.373,31.1,38.9,0.801,-99.0,-99.0,75.5,20.0,-99.0,-99.0,-99.0,31.5,110.4,1961,Y,Y
1610612744,Philadelphia Warriors,3,240,39.7,106.3,0.373,-99.0,-99.0,-99.0,39.7,106.3,0.373,28.7,46.3,0.619,-99.0,-99.0,70.0,20.7,-99.0,-99.0,-99.0,28.7,108.0,1961,Y,Y
1610612744,Philadelphia Warriors,80,-99,49.0,111.6,0.439,-99.0,-99.0,-99.0,49.0,111.6,0.439,27.5,40.1,0.686,-99.0,-99.0,74.2,25.9,-99.0,-99.0,-99.0,25.2,125.4,1962,Y,N
1610612758,Cincinnati Royals,80,-99,47.6,105.2,0.452,-99.0,-99.0,-99.0,47.6,105.2,0.452,27.9,37.1,0.752,-99.0,-99.0,70.8,26.9,-99.0,-99.0,-99.0,26.0,123.1,1962,Y,N
1610612738,Boston Celtics,80,-99,48.2,113.9,0.423,-99.0,-99.0,-99.0,48.2,113.9,0.423,24.7,33.9,0.728,-99.0,-99.0,76.0,25.6,-99.0,-99.0,-99.0,23.9,121.1,1962,Y,N
1610612755,Syracuse Nationals,80,-99,46.3,110.9,0.418,-99.0,-99.0,-99.0,46.3,110.9,0.418,28.1,36.0,0.78,-99.0,-99.0,72.1,22.4,-99.0,-99.0,-99.0,29.3,120.7,1962,Y,N
1610612737,St. Louis Hawks,80,-99,45.5,105.8,0.43,-99.0,-99.0,-99.0,45.5,105.8,0.43,27.8,36.7,0.757,-99.0,-99.0,69.5,25.0,-99.0,-99.0,-99.0,27.1,118.9,1962,N,N
1610612747,Los Angeles Lakers,80,-99,44.4,103.9,0.427,-99.0,-99.0,-99.0,44.4,103.9,0.427,29.7,40.5,0.734,-99.0,-99.0,70.0,23.5,-99.0,-99.0,-99.0,25.7,118.5,1962,Y,N
1610612765,Detroit Pistons,80,-99,43.4,104.6,0.415,-99.0,-99.0,-99.0,43.4,104.6,0.415,28.6,39.3,0.729,-99.0,-99.0,72.8,21.5,-99.0,-99.0,-99.0,25.5,115.4,1962,Y,N
1610612752,New York Knicks,80,-99,45.5,108.7,0.418,-99.0,-99.0,-99.0,45.5,108.7,0.418,23.9,33.7,0.71,-99.0,-99.0,68.0,22.1,-99.0,-99.0,-99.0,25.7,114.8,1962,N,N
1610612764,Chicago Packers,80,-99,43.3,105.1,0.412,-99.0,-99.0,-99.0,43.3,105.1,0.412,24.4,36.3,0.673,-99.0,-99.0,69.3,22.5,-99.0,-99.0,-99.0,24.4,110.9,1962,N,N
1610612747,Los Angeles Lakers,13,241,42.3,100.2,0.422,-99.0,-99.0,-99.0,42.3,100.2,0.422,33.1,43.1,0.768,-99.0,-99.0,70.3,21.8,-99.0,-99.0,-99.0,26.4,117.7,1962,Y,Y
1610612758,Cincinnati Royals,4,240,46.0,98.3,0.468,-99.0,-99.0,-99.0,46.0,98.3,0.468,25.3,31.0,0.815,-99.0,-99.0,63.5,25.0,-99.0,-99.0,-99.0,26.5,117.3,1962,Y,Y
1610612765,Detroit Pistons,10,240,44.6,104.3,0.428,-99.0,-99.0,-99.0,44.6,104.3,0.428,26.1,35.9,0.727,-99.0,-99.0,63.5,23.2,-99.0,-99.0,-99.0,27.3,115.3,1962,Y,Y
1610612738,Boston Celtics,14,241,44.6,109.7,0.407,-99.0,-99.0,-99.0,44.6,109.7,0.407,25.6,34.9,0.734,-99.0,-99.0,66.7,25.7,-99.0,-99.0,-99.0,29.1,114.9,1962,Y,Y
1610612744,Philadelphia Warriors,12,240,38.9,100.8,0.386,-99.0,-99.0,-99.0,38.9,100.8,0.386,28.3,39.4,0.717,-99.0,-99.0,73.6,20.3,-99.0,-99.0,-99.0,25.3,106.1,1962,Y,Y
1610612755,Syracuse Nationals,5,240,37.4,101.2,0.37,-99.0,-99.0,-99.0,37.4,101.2,0.37,24.4,30.2,0.808,-99.0,-99.0,69.4,17.2,-99.0,-99.0,-99.0,27.8,99.2,1962,Y,Y
1610612755,Syracuse Nationals,80,-99,46.1,103.6,0.445,-99.0,-99.0,-99.0,46.1,103.6,0.445,29.4,37.6,0.782,-99.0,-99.0,69.0,21.8,-99.0,-99.0,-99.0,28.5,121.6,1963,Y,N
1610612758,Cincinnati Royals,80,-99,45.9,100.0,0.459,-99.0,-99.0,-99.0,45.9,100.0,0.459,27.3,36.5,0.747,-99.0,-99.0,69.5,24.1,-99.0,-99.0,-99.0,27.5,119.1,1963,Y,N
1610612738,Boston Celtics,80,-99,46.8,109.7,0.427,-99.0,-99.0,-99.0,46.8,109.7,0.427,25.2,34.7,0.725,-99.0,-99.0,72.7,24.5,-99.0,-99.0,-99.0,26.1,118.8,1963,Y,N
1610612744,San Francisco Warriors,80,-99,47.6,105.6,0.45,-99.0,-99.0,-99.0,47.6,105.6,0.45,23.4,35.0,0.669,-99.0,-99.0,67.0,23.8,-99.0,-99.0,-99.0,23.5,118.5,1963,N,N
1610612747,Los Angeles Lakers,80,-99,43.8,99.4,0.441,-99.0,-99.0,-99.0,43.8,99.4,0.441,27.9,36.6,0.761,-99.0,-99.0,66.0,21.7,-99.0,-99.0,-99.0,22.2,115.5,1963,Y,N
1610612765,Detroit Pistons,80,-99,44.2,102.4,0.432,-99.0,-99.0,-99.0,44.2,102.4,0.432,25.6,35.7,0.717,-99.0,-99.0,66.4,21.6,-99.0,-99.0,-99.0,27.3,113.9,1963,Y,N
1610612752,New York Knicks,80,-99,42.9,100.1,0.429,-99.0,-99.0,-99.0,42.9,100.1,0.429,24.6,34.7,0.71,-99.0,-99.0,61.9,20.7,-99.0,-99.0,-99.0,26.8,110.5,1963,N,N
