player_id,player_name,lg,mvp_count,mvp_seasons,roy_season,dpoy_count,dpoy_seasons,mip_count,mip_seasons,smoy_count,smoy_seasons,fmvp_count,fmvp_seasons
76091,Greg Ballard,0,0,0,0,0,0,0,0,0,0,0,0
1628964,Mo Bamba,0,0,0,0,0,0,0,0,0,0,0,0
1630217,Desmond Bane,0,0,0,0,0,0,0,0,0,0,0,0
76093,Gene Banks,0,0,0,0,0,0,0,0,0,0,0,0
2556,Marcus Banks,0,0,0,0,0,0,0,0,0,0,0,0
76094,Ken Bannister,0,0,0,0,0,0,0,0,0,0,0,0
76095,Mike Bantom,0,0,0,0,0,0,0,0,0,0,0,0
1630625,Dalano Banton,0,0,0,0,0,0,0,0,0,0,0,0
1627760,Cat Barber,0,0,0,0,0,0,0,0,0,0,0,0
76097,Steve Bardo,0,0,0,0,0,0,0,0,0,0,0,0
200826,JJ Barea,0,0,0,0,0,0,0,0,0,0,0,0
200745,Andrea Bargnani,0,0,0,0,0,0,0,0,0,0,0,0
2057,Erick Barkley,0,0,0,0,0,0,0,0,0,0,0,0
1631230,Dominick Barlow,0,0,0,0,0,0,0,0,0,0,0,0
203084,Harrison Barnes,0,0,0,0,0,0,0,0,0,0,0,0
76104,Marvin Barnes,0,0,0,0,0,0,0,0,0,0,0,0
2440,Matt Barnes,0,0,0,0,0,0,0,0,0,0,0,0
2857,Andre Barrett,0,0,0,0,0,0,0,0,0,0,0,0
1629628,RJ Barrett,0,0,0,0,0,0,0,0,0,0,0,0
2853,Earl Barron,0,0,0,0,0,0,0,0,0,0,0,0
699,Brent Barry,0,0,0,0,0,0,0,0,0,0,0,0
1003,Drew Barry,0,0,0,0,0,0,0,0,0,0,0,0
468,Jon Barry,0,0,0,0,0,0,0,0,0,0,0,0
203115,Will Barton,0,0,0,0,0,0,0,0,0,0,0,0
